"id","job_id","responsibility"
"45042","19037","Working from 08:00 to 20:00"
"45043","19037","Maintaining cleanliness in designated areas"
"45044","19038","Assisting in daily operations"
"45045","19038","Management of tasks"
"45046","19038","Tidying up the workspace"
"45047","19038","Handling responsibilities assigned by the supervisor"
"45048","19039","Ommaviy ko'rgazmalar va mijozlar bilan ishlash"
"45049","19039","Rostan mashinali va raqamli xizmatlar bilan ishlash"
"45050","19039","Sotuv va xizmat ko'rsatish sohasida mas'uliyat o'zlashtirish"
"45051","19040","Mijozlar bilan ish olib borish"
"45052","19040","Xaridorlarga xizmat ko'rsatish"
"45053","19040","Kassirlik / Xodimlik vazifalarini bajarish"
"45054","19041","?? ??????? ??????? ?????"
"45055","19041","?? ????? 08:18:00"
"45056","19042","09:00-18:00"
"45057","19042","16:00-21:00"
"45058","19043","Offering job positions to eligible candidates."
"45059","19044","????????? ???????????"
"45060","19044","?????????????? ??????"
"45061","19045","????? ???????????? ????????? ?????? ????????? ???????????? ???????"
"45062","19045","????? ?? ??? ????????? ???????? ??????? ?????"
"45063","19046","Operating tasks in the SMM department"
"45064","19046","Using Uzbek and Russian languages"
"45065","19047","????? ???????? ??????? ?????? ??????? ????? ????????"
"45066","19047","??? ??????? ??? ???? ???? (????? ????? ??)"
"45067","19048","Operating machinery, packing, loading, technical tasks, sales, furniture orders, cutting and sizing furniture, master tasks"
"45068","19050","Yo'tok va 3 mahal issik ovqat"
"45069","19051","Handling calls in a professional manner"
"45070","19051","Achieving sales targets"
"45071","19051","Following company guidelines"
"45072","19052","Answering incoming calls"
"45073","19052","Handling customer inquiries"
"45074","19052","Providing information about products/services"
"45075","19052","Maintaining call center database"
"45076","19053","Perform mechanical tasks as required."
"45077","19054","Qandolatchi (o'g'il va qiz bolalar)"
"45078","19054","SOTUVCHI (o`g`il bola)"
"45079","19054","Xostes (Qiz bola)"
"45080","19054","Ofitsiantlar (o'g'il va qiz bolalar)"
"45081","19054","Oshpazlar (o'gil bolalar)"
"45082","19054","Kassirlar (o'gil va qiz bolalar )"
"45083","19055","Assisting customers in the bookstore."
"45084","19055","Maintaining cleanliness and organization of the store."
"45085","19056","Xush muomila va chaqqon boÆlish"
"45086","19056","Ish vaqti 10:00 dan 23:00 gacha"
"45087","19056","Qolib ishlashga tayyorlik"
"45088","19057","Provide product information to interested customers"
"45089","19057","Maximize sales"
"45090","19058","Haydovchi sifati bilan transport vositasini boshqarish"
"45091","19059","Mijozlarga xizmat ko'rsatish"
"45092","19059","Savdo muomalalarini bajarish"
"45093","19060","Sotuvni amalga oshirish"
"45094","19060","Do'konni doimiy nazorat qilish"
"45095","19060","Mijozlar bilan samarali muloqot qilish"
"45096","19060","Instagramni tushunishi"
"45097","19060","Dedlaynga amal qilishi kerak"
"45098","19060","Harizmasi bor"
"45099","19060","Kameraga qarab gapira olish"
"45100","19060","Storis olib, montajlarini qilishi va uni joylay olish tajribasi bo'lishi"
"45101","19060","Amo crm tushunnishi va ishlay olishi"
"45102","19061","?????????? ?????????? ?????"
"45103","19062","Responding to incoming calls"
"45104","19062","Providing information about company services"
"45105","19062","Entering received orders into the system"
"45106","19062","Intermediate level of Russian language"
"45107","19062","Working quickly and efficiently"
"45108","19062","Proficiency in Word and Excel programs"
"45109","19063","Be proficient in Word and Excel programs"
"45110","19063","Speak Russian at an intermediate level"
"45111","19063","Respond to incoming calls"
"45112","19063","Enter received orders into the system"
"45113","19063","Work quickly and efficiently"
"45114","19063","Provide information about company services"
"45115","19064","???? ???????"
"45116","19064","??????? ??????????? ???? ?????"
"45117","19064","????? ??????? ????? ????????"
"45118","19064","??????????? ???? ????? ??????????? ???????? ??????? ????????"
"45119","19064","??????, ??? ?? ??????? ?????"
"45120","19066","?????? ?????"
"45121","19067","Ish haftada 6 kun"
"45122","19067","Ish vaqti 9:00 dan 19:00 gacha"
"45123","19068","Accepting applications for pharmacy positions"
"45124","19068","Location: Yuqoridagi tuman Shahriston metro yonida joylashgan"
"45125","19069","Oziq ovqat ishlab chiqarish"
"45126","19070","Manage inventory in the warehouse"
"45127","19070","Assist with organizing and arranging stocks"
"45128","19070","Ensure proper documentation of goods"
"45129","19071","Dishwashing"
"45130","19071","Cooking"
"45131","19071","Pastry making"
"45132","19073","Haftada 4 kun bo'lib saylanadigan yo'l ostida ishlash."
"45133","19073","Ish vaqti: Dushanbadan Yakshanba, 10:00 dan 19:00 gacha."
"45134","19073","Territoriyaning xususiyatlarini o'rganish va mijozlar bilan munosabat o'rnini saqlash."
"45135","19072","???? ????? ???????"
"45136","19072","????????? ?????????? ??"
"45137","19072","??????????? ??????? ?? ?????? ????? ??? ?????"
"45138","19074","Performing car wash services with attention to quality and detail."
"45139","19075","?????? ?????????? ????? ????????"
"45140","19075","????? ??????????? ???????"
"45141","19075","?? ?????? ??????? ?????"
"45142","19076","?? ??????? ????? ??????????? ????????"
"45143","19076","????, ??????, ???'?????????? ???? ????"
"45144","19076","?????????? ??????? ???ish"
"45145","19077","Deliver packages to designated locations"
"45146","19077","Ensure timely and safe delivery of items"
"45147","19078","Sotuv faoliyatini boshqarish"
"45148","19078","Xaridorlar bilan muloqot va savdo"
"45149","19078","Mijozlar bilan ish olish"
"45150","19079","Assist customers in finding and purchasing furniture products"
"45151","19079","Maintain a clean and organized store environment"
"45152","19079","Meet sales targets and provide excellent customer service"
"45153","19081","Taking calls"
"45154","19081","Dispatching tasks"
"45155","19082","Ofisga mos imidjda bo'lish"
"45156","19082","Xushmuomala"
"45157","19082","Mustaqil va kreativ fikrlay olish"
"45158","19082","O'zbek tilida ravon gapira olish"
"45159","19083","Provide customer service"
"45160","19083","Maintain cleanliness of the area"
"45161","19083","Stock shelves"
"45162","19084","Buvi 85 beshda oyoqlarida yuriydila 3-kun ispitinni kun ishlab"
"45163","19084","Yotib turish"
"45164","19085","Oshpazlik vazifalari"
"45165","19085","Moyka vazifalari"
"45166","19085","Professional salatchi vazifalari"
"45167","19085","Tozalik vazifalari"
"45168","19086","Yangi hodimlarga ishni o'rgatish"
"45169","19086","Yosh va kirishimli jamoa"
"45170","19086","Kariera o'suvchanligi"
"45171","19087","Do'kon boshqarish"
"45172","19087","Ma'muriy vazifalar"
"45173","19088","????? ????? ?????"
"45174","19088","?????? ???????? ??????"
"45175","19089","Stolni tozalash"
"45176","19089","Stolga otash"
"45177","19090","Bog'chada ishlagan bo'lishi"
"45178","19090","Rus tilida ravon gapira olishi"
"45179","19090","Tajribali mas'uliyatli bo'lishi"
"45180","19091","Ish grafigi: 1-smena 8:00 - 16:00, 2-smena 16:00 - 23:00"
"45181","19091","Dam olish kuni yakshanba"
"45182","19092","4 600 000 - 12 000 000 oylik"
"45183","19092","Ish vaqti: 8:30 - 18:00 6/1"
"45184","19093","Closing sales deals"
"45185","19093","Making outgoing calls to potential customers"
"45186","19093","Promoting products or services"
"45187","19093","Answering incoming calls"
"45188","19094","?? ????? ?? ??????? ???????? ?????? ??????"
"45189","19094","?????-???????????? ????????"
"45190","19095","?????????? ??????? ??????"
"45191","19095","???????? ???????"
"45192","19096","Xodimlik vazifalarni bajarish"
"45193","19096","Omborda ishlash"
"45194","19097","Engage with customers over the phone"
"45195","19097","Meet sales targets"
"45196","19097","Maintain call center database"
"45197","19098","Yangi xodimlarga ish oærgatish"
"45198","19098","Doimiy ish bajarish"
"45199","19098","Ish vaqti: 9:00 - 19:00"
"45200","19098","Yosh va kirishimli jamoada ishlash"
"45201","19098","Karera oæsishi imkoniyati"
"45202","19098","Obed ishxona hisobidan foydalanish"
"45203","19099","?????? ?????"
"45204","19099","????? ????????? ????? ?????"
"45205","19099","????????????? ?????? ??????"
"45206","19100","?? ???????? ??? ????????"
"45207","19100","????? ???? ??????"
"45208","19100","3 ????? ?????"
"45209","19100","???? ?????"
"45210","19101","????? ?????? (?????) ?????????? ??? ?? ???????? ????? ??????? ????? ???? ????? ?????."
"45211","19102","Yaxshi kiyim tikish bilan shug'ullangan mas'uliyati"
"45212","19102","Ishga mas'uliyatli yondashish"
"45213","19103","Handling warehouse tasks"
"45214","19103","Maintaining cleanliness and organization"
"45215","19103","Following safety protocols"
"45216","19104","??????, ????? ?? ???? ??????????? ???????"
"45217","19105","Berilgan vazifalarni o'z vaqtida bajarish"
"45218","19105","Ishga mas'uliyatli ish qilish"
"45219","19105","Karyera qilish imkoniyati"
"45220","19105","Chet elga sayohat"
"45221","19106","Mebel ishlarini rivojlantirish"
"45222","19106","Ish mashg'uliyatini bajarish"
"45223","19107","Graphic design, social media management, video editing, etc."
"45224","19108","Har bir mahsulot guruhini maksimal darajada sotishni ta'minlash"
"45225","19108","Kirishimli va mas'uliyatli bo'lish"
"45226","19108","Ish ofis va Shahar atrofida rejalashtiriladi"
"45227","19108","Mijozlar bazasini saqlash va kengaytirish uchun javobgarlik"
"45228","19108","Kunlik rejani bajarish"
"45229","19108","Rus va o'zbek tillarini mukammal bilish"
"45230","19109","Working with Russian documents"
"45231","19109","Communication in Russian language"
"45232","19110","Tikishni biladigan"
"45233","19110","Malakali"
"45234","19111","Food service in 3 restaurant areas"
"45235","19111","Hotel room setup with complete conditions"
"45236","19111","Availability of all bathroom conditions"
"45237","19111","Everything will be fully organized and controlled"
"45238","19112","Seamstress work"
"45239","19112","Quality control"
"45240","19112","Assembling garments"
"45241","19112","Cutting fabric"
"45242","19113","Assist in sales"
"45243","19113","Perform detailing, ceramic coating, and laminating services"
"45244","19113","Communicate with clients"
"45245","19114","Ishga masuliyatli bo'lish va o'z vaqtida ishga kelish"
"45246","19114","Mijozlar bilan bog'lanish va tog'ri ma'lumotlarni yetqizib berish, sotuv qilish"
"45247","19115","N/A"
"45248","19116","Oylik ish haqqini o'z vaqtida ishlash"
"45249","19116","40ga yaqin ahil jamoa bilan ishlash"
"45250","19117","Loihalash jarayonlarini nazar ostida borish"
"45251","19117","Produkt sifati va standartlariga rioya qilish"
"45252","19117","Sifat to'g'risida ta'lim berish"
"45253","19118","Berilgan vazifalarni o'z vaqtida bajarish"
"45254","19118","Ishga mas'uliyatli bo'lish"
"45255","19119","Ish vaqtlariga belgilangan vaqt chetiga rioya etish"
"45256","19119","Mas'uliyatli va dastlabki mashg'ulotlarni bajarish"
"45257","19120","Checking and organizing inventory"
"45258","19120","Handling warehouse operations"
"45259","19120","Maintaining cleanliness and order in the warehouse"
"45260","19121","Ish kuni: 6/1"
"45261","19121","Ish vaqti: 08:00 - 20:00"
"45262","19122","Ulashing, konsultatsiyadan o'tkazish, rivojlantirishni bajarish"
"45263","19123","Assisting customers in the store"
"45264","19123","Maintaining inventory levels"
"45265","19123","Handling cash transactions"
"45266","19124","Assist customers in selecting and purchasing mobile phones and accessories"
"45267","19124","Provide excellent customer service"
"45268","19124","Maintain store cleanliness and organization"
"45269","19125","- Welcoming and serving customers"
"45270","19125","- Maintaining professionalism and appearance"
"45271","19125","- Fluent in Uzbek and Russian languages"
"45272","19125","- Punctuality and accountability at work"
"45273","19126","????? ????????"
"45274","19126","???? ???????"
"45275","19127","Do'konda bozorda ishlash"
"45276","19127","Sotuv"
"45277","19128","Administrative tasks"
"45278","19128","Working in the catering field"
"45279","19129","Taking orders accurately"
"45280","19129","Maintaining cleanliness in the restaurant"
"45281","19129","Assisting with food preparation and serving"
"45282","19129","Providing excellent customer service"
"45283","19130","Mijozlarga mahsulotlar haqida ma'lumot berish va sotish"
"45284","19130","Mahsulotlarni taqdim etish va savdo maqsadlarini bajarish"
"45285","19130","Mijozlarning ehtiyojlarini tushunish va ularni qondirish"
"45286","19130","Buyurtmalarni tayyorlab berish"
"45287","19131","?? ????? ???????????"
"45288","19131","????? ???????"
"45289","19131","?????????, ??????? ????????? ???????"
"45290","19131","??????????, ??????"
"45291","19132","Cooking food"
"45292","19132","Maintaining cleanliness"
"45293","19132","Serving customers"
"45294","19133","Conduct sales calls to potential clients"
"45295","19133","Handle customer inquiries and provide support"
"45296","19133","Provide information about the audio courses"
"45297","19134","Adherence to internal regulations and rules"
"45298","19134","Must have experience in the field"
"45299","19134","Compliance with job responsibilities"
"45300","19135","Depending on the specific position"
"45301","19136","Perform duties according to the assigned role"
"45302","19137","???????? ???? ???????????? ??????"
"45303","19137","?????? ?? ???????????????? ????????? ?????"
"45304","19137","????????? ?? ?????????? ???????"
"45305","19138","????? ????? ?????????????? ?????? ??????"
"45306","19138","????? ?? ?????? ???? ???? KPI ???????? ?????"
"45307","19138","???????? ????? ???iq, ??????? ?????? ????????"
"45308","19139","11p va 5C analizi"
"45309","19139","Marketing va Komunukatsion strategiya tuzish"
"45310","19140","??????? ???????"
"45311","19140","???????????? ????????"
"45312","19141","Rus tilini ozroq bo'lsa ham bilish"
"45313","19141","O'zbek tilida ravon so'zlasha olish"
"45314","19142","Mijozlar bilan samarali muloqot qilish"
"45315","19142","Sotuvni amalga oshirish"
"45316","19142","Dedlaynga amal qilishi"
"45317","19142","Kameraga qarab gapira olish"
"45318","19142","Do'konni doimiy nazorat qilish"
"45319","19142","Storis olib, montajlarini qilishi va uni joylay olish"
"45320","19142","Instagramni tushunishi"
"45321","19142","Amo crm tushunnishi va ishlay olishi"
"45322","19143","Prepare universal dishes"
"45323","19143","Ensure quality and presentation of dishes"
"45324","19144","Fasad"
"45325","19144","Suvoqchi"
"45326","19144","Uyni remontini biladigan Usta"
